(0.5000, 1.4142)
(0.5000, -1.4142)

0.0000, 0.0000
0.0000, -0.0000
0.0020, 0.0894
0.0020, -0.0894
0.0040, 0.1265
0.0040, -0.1265
0.0060, 0.1549
0.0060, -0.1549
0.0080, 0.1789
0.0080, -0.1789
0.0100, 0.2000
0.0100, -0.2000
0.0120, 0.2191
0.0120, -0.2191
0.0140, 0.2366
0.0140, -0.2366
0.0160, 0.2530
0.0160, -0.2530
0.0180, 0.2683
0.0180, -0.2683
0.0200, 0.2828
0.0200, -0.2828
0.0220, 0.2966
0.0220, -0.2966
0.0240, 0.3098
0.0240, -0.3098
0.0260, 0.3225
0.0260, -0.3225
0.0280, 0.3347
0.0280, -0.3347
0.0300, 0.3464
0.0300, -0.3464
0.0320, 0.3578
0.0320, -0.3578
0.0340, 0.3688
0.0340, -0.3688
0.0360, 0.3795
0.0360, -0.3795
0.0380, 0.3899
0.0380, -0.3899
0.0400, 0.4000
0.0400, -0.4000
0.0420, 0.4099
0.0420, -0.4099
0.0440, 0.4195
0.0440, -0.4195
0.0460, 0.4290
0.0460, -0.4290
0.0480, 0.4382
0.0480, -0.4382
0.0500, 0.4472
0.0500, -0.4472
0.0520, 0.4561
0.0520, -0.4561
0.0540, 0.4648
0.0540, -0.4648
0.0560, 0.4733
0.0560, -0.4733
0.0580, 0.4817
0.0580, -0.4817
0.0600, 0.4899
0.0600, -0.4899
0.0620, 0.4980
0.0620, -0.4980
0.0640, 0.5060
0.0640, -0.5060
0.0660, 0.5138
0.0660, -0.5138
0.0680, 0.5215
0.0680, -0.5215
0.0700, 0.5292
0.0700, -0.5292
0.0720, 0.5367
0.0720, -0.5367
0.0740, 0.5441
0.0740, -0.5441
0.0760, 0.5514
0.0760, -0.5514
0.0780, 0.5586
0.0780, -0.5586
0.0800, 0.5657
0.0800, -0.5657
0.0820, 0.5727
0.0820, -0.5727
0.0840, 0.5797
0.0840, -0.5797
0.0860, 0.5865
0.0860, -0.5865
0.0880, 0.5933
0.0880, -0.5933
0.0900, 0.6000
0.0900, -0.6000
0.0920, 0.6066
0.0920, -0.6066
0.0940, 0.6132
0.0940, -0.6132
0.0960, 0.6197
0.0960, -0.6197
0.0980, 0.6261
0.0980, -0.6261
0.1000, 0.6325
0.1000, -0.6325
0.1020, 0.6387
0.1020, -0.6387
0.1040, 0.6450
0.1040, -0.6450
0.1060, 0.6512
0.1060, -0.6512
0.1080, 0.6573
0.1080, -0.6573
0.1100, 0.6633
0.1100, -0.6633
0.1120, 0.6693
0.1120, -0.6693
0.1140, 0.6753
0.1140, -0.6753
0.1160, 0.6812
0.1160, -0.6812
0.1180, 0.6870
0.1180, -0.6870
0.1200, 0.6928
0.1200, -0.6928
0.1220, 0.6986
0.1220, -0.6986
0.1240, 0.7043
0.1240, -0.7043
0.1260, 0.7099
0.1260, -0.7099
0.1280, 0.7155
0.1280, -0.7155
0.1300, 0.7211
0.1300, -0.7211
0.1320, 0.7266
0.1320, -0.7266
0.1340, 0.7321
0.1340, -0.7321
0.1360, 0.7376
0.1360, -0.7376
0.1380, 0.7430
0.1380, -0.7430
0.1400, 0.7483
0.1400, -0.7483
0.1420, 0.7537
0.1420, -0.7537
0.1440, 0.7589
0.1440, -0.7589
0.1460, 0.7642
0.1460, -0.7642
0.1480, 0.7694
0.1480, -0.7694
0.1500, 0.7746
0.1500, -0.7746
0.1520, 0.7797
0.1520, -0.7797
0.1540, 0.7849
0.1540, -0.7849
0.1560, 0.7899
0.1560, -0.7899
0.1580, 0.7950
0.1580, -0.7950
0.1600, 0.8000
0.1600, -0.8000
0.1620, 0.8050
0.1620, -0.8050
0.1640, 0.8099
0.1640, -0.8099
0.1660, 0.8149
0.1660, -0.8149
0.1680, 0.8198
0.1680, -0.8198
0.1700, 0.8246
0.1700, -0.8246
0.1720, 0.8295
0.1720, -0.8295
0.1740, 0.8343
0.1740, -0.8343
0.1760, 0.8390
0.1760, -0.8390
0.1780, 0.8438
0.1780, -0.8438
0.1800, 0.8485
0.1800, -0.8485
0.1820, 0.8532
0.1820, -0.8532
0.1840, 0.8579
0.1840, -0.8579
0.1860, 0.8626
0.1860, -0.8626
0.1880, 0.8672
0.1880, -0.8672
0.1900, 0.8718
0.1900, -0.8718
0.1920, 0.8764
0.1920, -0.8764
0.1940, 0.8809
0.1940, -0.8809
0.1960, 0.8854
0.1960, -0.8854
0.1980, 0.8899
0.1980, -0.8899
0.2000, 0.8944
0.2000, -0.8944
0.2020, 0.8989
0.2020, -0.8989
0.2040, 0.9033
0.2040, -0.9033
0.2060, 0.9077
0.2060, -0.9077
0.2080, 0.9121
0.2080, -0.9121
0.2100, 0.9165
0.2100, -0.9165
0.2120, 0.9209
0.2120, -0.9209
0.2140, 0.9252
0.2140, -0.9252
0.2160, 0.9295
0.2160, -0.9295
0.2180, 0.9338
0.2180, -0.9338
0.2200, 0.9381
0.2200, -0.9381
0.2220, 0.9423
0.2220, -0.9423
0.2240, 0.9466
0.2240, -0.9466
0.2260, 0.9508
0.2260, -0.9508
0.2280, 0.9550
0.2280, -0.9550
0.2300, 0.9592
0.2300, -0.9592
0.2320, 0.9633
0.2320, -0.9633
0.2340, 0.9675
0.2340, -0.9675
0.2360, 0.9716
0.2360, -0.9716
